TSS	size	covered	sum	mean	phastcons	Gene	Exon	Inclusion	Exclusion	dPI	pval	dPSI	logOddsRatio	nrow	FDR
chr19_15418980_15419034_-	55	55	6.218	0.113055	0.113055	ENSG00000011243.18	chr19_15403475_15403555_-	35	120	0.0155279503105591	0.329266026973737	-0.0590062111801242	NA	3	1
chr19_15418980_15419034_-	55	55	6.218	0.113055	0.113055	ENSG00000011243.18	chr19_15403475_15403715_-	113	42	-0.00627386797599561	0.999999999999998	0.00627386797599563	-0.0575652875338143	2	1
chr19_15418962_15418975_-	14	14	0.02	0.00142857	0.00142857	ENSG00000011243.18	chr19_15403658_15403715_-	9	29	0.0382621951219512	0.73782739029991	-0.0382621951219512	-0.34536700785219	2	1
chr19_15418962_15418975_-	14	14	0.02	0.00142857	0.00142857	ENSG00000011243.18	chr19_15404006_15404042_-	38	0	0.197916666666667	0.251652200706087	0.197916666666667	-2.30306906763605	2	1
chr19_15418962_15418975_-	14	14	0.02	0.00142857	0.00142857	ENSG00000011243.18	chr19_15410520_15410594_-	38	4	0.111260747954004	0.100978990937134	0.111260747954004	-1.4268976544889	2	1
chr19_17075736_17075746_+	11	11	9.519	0.865364	0.865364	ENSG00000099331.13	chr19_17101660_17102557_+	6	20	-0.0335309491935998	0.520786932832396	0.0335309491935998	0.602872698578923	2	1
chr19_17215333_17215369_+	37	37	11.777	0.318297	0.318297	ENSG00000053501.13	chr19_17215802_17215851_+	27	6	0.0567032967032967	0.759347441279237	0.0567032967032967	-0.417852514885898	2	1
chr19_17215333_17215369_+	37	37	11.777	0.318297	0.318297	ENSG00000053501.13	chr19_17215802_17216070_+	2	31	-0.161064425770308	0.348916445885747	-0.161064425770308	1.38941169160335	2	1
chr19_17405378_17405424_-	47	47	2.072	0.0440851	0.0440851	ENSG00000130303.13	chr19_17403680_17403821_-	3	34	0.193081761006289	0.163680510270795	0.193081761006289	-1.83989185691789	2	1
chr19_17511607_17511672_+	66	66	10.041	0.152136	0.152136	ENSG00000130313.7	chr19_17517710_17517850_+	88	47	0.135891731553578	0.0179319751893091	0.135891731553578	2.04234629070959	2	1
chr19_18588790_18588813_+	24	24	1.833	0.076375	0.076375	ENSG00000006015.17	chr19_18588995_18589077_+	32	241	0.10437091503268	0.177033678832512	0.10437091503268	1.64169951544768	2	1
chr19_18588790_18588813_+	24	24	1.833	0.076375	0.076375	ENSG00000006015.17	chr19_18589479_18589683_+	6	267	-0.10031847133758	0.778176887025963	0.10031847133758	-0.92114457928876	2	1
chr19_18612939_18612960_+	22	22	0.235	0.0106818	0.0106818	ENSG00000105696.9	chr19_18618155_18618272_+	14	36	-0.0343545843658482	1.09255579359612e-11	-0.394007659382744	NA	4	8.44865890914154e-09
chr19_18612939_18612960_+	22	22	0.235	0.0106818	0.0106818	ENSG00000105696.9	chr19_18618155_18618492_+	35	14	0.0301177536231884	1.2120087822891e-11	0.397192028985507	NA	4	8.65142830709216e-09
chr19_18612939_18612960_+	22	22	0.235	0.0106818	0.0106818	ENSG00000105696.9	chr19_18618375_18618492_+	14	35	-0.0301177536231884	1.2120087822891e-11	-0.397192028985507	NA	4	8.65142830709216e-09
chr19_2096872_2096923_+	52	52	20.967	0.403212	0.403212	ENSG00000099840.14	chr19_2097929_2098334_+	2	10	0.00349497597204018	0.892834406767705	-0.0541721275666229	NA	3	1
chr19_2096962_2097009_+	48	48	33.318	0.694125	0.694125	ENSG00000099840.14	chr19_2098287_2098338_+	8	66	0.110450297366185	0.693599323514476	-0.110450297366185	-0.728195384538474	2	1
chr19_21020646_21020669_+	24	24	5.176	0.215667	0.215667	ENSG00000118620.13	chr19_21022789_21022881_+	163	67	-0.152399835908656	0.00565689332265216	0.152399835908656	-2.14362579092879	2	0.69755533033714
chr19_21020646_21020669_+	24	24	5.176	0.215667	0.215667	ENSG00000118620.13	chr19_21033456_21033582_+	144	17	0.0564496757146289	0.723453038125123	-0.0564496757146289	0.457971295284179	2	1
chr19_21020646_21020669_+	24	24	5.176	0.215667	0.215667	ENSG00000118620.13	chr19_21034086_21034184_+	30	116	-0.0217151269782848	0.944026162413122	0.0217151269782849	-0.196202897355585	2	1
chr19_21020676_21020698_+	23	23	0.032	0.0013913	0.0013913	ENSG00000118620.13	chr19_21034089_21034184_+	5	30	-0.00124069478908187	1	0.00124069478908195	0.0114956388378294	2	1
chr19_21082223_21082246_+	24	24	0.005	0.000208333	0.000208333	ENSG00000160352.16	chr19_21083978_21084069_+	29	1	0.0713455149501661	8.24098923825784e-37	-0.590033222591362	NA	4	2.86771516843542e-33
chr19_21082223_21082246_+	24	24	0.005	0.000208333	0.000208333	ENSG00000160352.16	chr19_21098185_21098311_+	15	15	-0.00595839953777264	0.863411185440833	0.0478116423515817	NA	5	1
chr19_21142027_21142052_+	26	26	3.789	0.145731	0.145731	ENSG00000196705.8	chr19_21143551_21143643_+	400	211	-0.0286509430184599	0.267969628418929	-0.0286509430184599	-0.562669826102702	2	1
chr19_21142027_21142052_+	26	26	3.789	0.145731	0.145731	ENSG00000196705.8	chr19_21166335_21166461_+	388	11	0.0603882099209202	0.80166977361241	-0.0603882099209202	0.818553128662468	2	1
chr19_21142061_21142071_+	11	11	0.013	0.00118182	0.00118182	ENSG00000196705.8	chr19_21167568_21167666_+	3	38	0.00724574421649934	0.999999999999998	-0.00724574421649937	-0.116375533165578	2	1
chr19_21142061_21142071_+	11	11	0.013	0.00118182	0.00118182	ENSG00000196705.8	chr19_21167571_21167666_+	6	35	0.0442583732057416	0.502235412604513	-0.0442583732057417	-0.638204521998136	2	1
chr19_21329314_21329333_-	20	20	0.017	0.00085	0.00085	ENSG00000182141.10	chr19_21309246_21309341_-	163	13	0.0028391631393527	0.25161693623965	-0.0782068261099137	NA	4	1
chr19_21329343_21329389_-	47	47	0.136	0.00289362	0.00289362	ENSG00000182141.10	chr19_21310501_21310627_-	144	537	-0.00887613503901641	0.228619859162028	0.0389569891674772	NA	3	1
chr19_21329431_21329439_-	9	9	0.476	0.0528889	0.0528889	ENSG00000182141.10	chr19_21327960_21328141_-	1	27	-0.0107968227163274	0.000802765730851329	-0.178206210713951	NA	4	0.157264430063936
chr19_21358976_21359018_+	43	43	0.278	0.00646512	0.00646512	ENSG00000172687.13	chr19_21360475_21360596_+	8	396	0.0707070707070706	0.913114366969375	-0.0707070707070707	0.830074998557688	2	1
chr19_21358956_21358968_+	13	13	0.113	0.00869231	0.00869231	ENSG00000172687.13	chr19_21361766_21361858_+	50	8	0.0145036259064766	0.240556283363957	-0.0818954738684671	NA	3	1
chr19_21767531_21767554_-	24	24	0.015	0.000625	0.000625	ENSG00000197020.11	chr19_21765694_21765786_-	4	12	0.0428849902534113	0.768505317747623	0.0428849902534113	-0.563900885193326	2	1
chr19_2236292_2236337_-	46	46	2.815	0.0611957	0.0611957	ENSG00000104886.12	chr19_2233998_2234061_-	31	34	0.00604142692750287	0.686854456246918	-0.0365362485615651	NA	3	1
chr19_23914905_23914929_+	25	25	0.069	0.00276	0.00276	ENSG00000213967.11	chr19_23919373_23919499_+	24	3	-0.0216450216450216	0.999999999999999	0.0216450216450217	0.142957953842043	2	1
chr19_23914874_23914897_+	24	24	0.226	0.00941667	0.00941667	ENSG00000213967.11	chr19_23919987_23920082_+	10	47	0.180555555555556	0.364891557118508	-0.180555555555556	1.41119543298445	2	1
chr19_291349_291363_-	15	15	4.225	0.281667	0.281667	ENSG00000141934.10	chr19_287474_288171_-	7	28	0.0521276595744681	0.847739240645084	-0.0521276595744681	-0.343954401217361	2	1
chr19_29942466_29942549_+	84	84	4.091	0.0487024	0.0487024	ENSG00000105176.18	chr19_30009005_30009353_+	35	16	0.0178861788617886	0.497761304755742	-0.0796747967479674	NA	3	1
chr19_32581179_32581253_+	75	75	16.419	0.21892	0.21892	ENSG00000105185.12	chr19_32586858_32586929_+	169	25	-0.050561797752809	0.52786618397061	-0.050561797752809	-1.41290175493485	2	1
chr19_34734174_34734215_+	42	42	1.159	0.0275952	0.0275952	ENSG00000197841.15	chr19_34734970_34735046_+	10	7	0.165551839464883	0.360542032307041	0.165551839464883	1.06206096813225	2	1
chr19_34734174_34734215_+	42	42	1.159	0.0275952	0.0275952	ENSG00000197841.15	chr19_34739526_34739621_+	13	4	0.367753623188406	0.0203782467816625	-0.367753623188406	2.48893561294738	2	1
chr19_35135081_35135103_-	23	23	0.211	0.00917391	0.00917391	ENSG00000153902.14	chr19_35131791_35131860_-	1	28	-0.0574288724973656	0.33811702849153	-0.095100105374078	NA	4	1
chr19_35134916_35134935_-	20	20	0.131	0.00655	0.00655	ENSG00000153902.14	chr19_35133693_35134104_-	2	65	-0.0719665271966527	0.889574909103683	0.0719665271966528	-0.579424317179726	2	1
chr19_35545776_35545786_+	11	11	4.285	0.389545	0.389545	ENSG00000105677.12	chr19_35546672_35546808_+	22	2	0.0759675597987886	0.0214823156432017	-0.171542962734832	NA	3	1
chr19_35545576_35545662_+	87	87	7.001	0.0804713	0.0804713	ENSG00000105677.12	chr19_35546672_35547240_+	24	171	0.0370665603826226	0.81528617325104	-0.0370665603826226	0.626541604472556	2	1
chr19_35648286_35648364_+	79	79	10.781	0.136468	0.136468	ENSG00000126267.11	chr19_35654571_35654671_+	283	51	-0.0135233918128654	0.9434576935073	0.0135233918128655	-0.335122021197217	2	1
chr19_35871980_35872000_+	21	21	18.858	0.898	0.898	ENSG00000105290.13	chr19_35877718_35877829_+	1	45	-0.0656779661016949	0.993988977464953	0.065677966101695	0.72177919035153	2	1
chr19_35871980_35872000_+	21	21	18.858	0.898	0.898	ENSG00000105290.13	chr19_35878082_35878108_+	12	34	0.033434650455927	0.713699542548442	-0.0334346504559271	-0.304854581528421	2	1
chr19_35871980_35872000_+	21	21	18.858	0.898	0.898	ENSG00000105290.13	chr19_35878085_35878108_+	23	23	-0.00375857936594401	0.00390185894123502	0.131441333478592	NA	4	0.532693720931281
chr19_35871980_35872000_+	21	21	18.858	0.898	0.898	ENSG00000105290.13	chr19_35878572_35878654_+	6	35	0.0236504784257086	0.961035972202951	-0.0236504784257086	-0.217519746581425	2	1
chr19_35908251_35908317_-	67	67	28.533	0.425866	0.425866	ENSG00000011600.12	chr19_35907218_35907261_-	18	128	-0.096103896103896	0.307634875726184	0.0961038961038961	-1.24511249783653	2	1
chr19_36114827_36114846_-	20	20	18.14	0.907	0.907	ENSG00000105258.9	chr19_36114659_36114713_-	12	11	-0.0589115646258503	1.14757483289255e-06	-0.185532879818594	NA	4	0.000456383178566269
chr19_36115453_36115553_+	101	101	27.653	0.273792	0.273792	ENSG00000105254.12	chr19_36116041_36116184_+	494	20	0.72961768770152	8.3794210448748e-79	0.72961768770152	7.67706520976728	2	2.33270954623155e-74
chr19_36116032_36116052_+	21	21	13.672	0.651048	0.651048	ENSG00000105254.12	chr19_36121527_36122173_+	1	26	-0.0396543209876543	0.133913063937493	0.0815802469135802	NA	3	1
chr19_36152507_36152547_-	41	41	0.846	0.0206341	0.0206341	ENSG00000161281.11	chr19_36151462_36151546_-	10	3	0.0278393693027839	0.844188073297086	-0.027839369302784	-0.509159676643394	2	1
chr19_36152428_36152505_-	78	78	16.975	0.217628	0.217628	ENSG00000161281.11	chr19_36151462_36151755_-	32	95	0.00952380952380949	1	-0.00952380952380952	0.167109985835258	2	1
chr19_36152428_36152505_-	78	78	16.975	0.217628	0.217628	ENSG00000161281.11	chr19_36151669_36151755_-	90	37	-0.025	0.890139252879811	-0.025	-0.454565863465481	2	1
chr19_36418583_36418623_-	41	41	0.031	0.000756098	0.000756098	ENSG00000181007.9	chr19_36407887_36408013_-	4	22	0.185714285714286	0.509415347214848	0.185714285714286	-1.12553088208386	2	1
chr19_38224191_38224205_-	15	15	14.961	0.9974	0.9974	ENSG00000011332.19	chr19_38213644_38213756_-	16	7	-0.138888888888889	0.616769099934749	0.138888888888889	0.807354922057604	2	1
chr19_38224191_38224205_-	15	15	14.961	0.9974	0.9974	ENSG00000011332.19	chr19_38217460_38217591_-	14	10	-0.163992869875223	0.423287993015994	-0.163992869875223	0.95514576421574	2	1
chr19_38224191_38224205_-	15	15	14.961	0.9974	0.9974	ENSG00000011332.19	chr19_38217460_38217876_-	7	17	0.0277777777777778	1	-0.0277777777777778	-0.160464672193246	2	1
chr19_38224191_38224205_-	15	15	14.961	0.9974	0.9974	ENSG00000011332.19	chr19_38217798_38217876_-	14	10	-0.176470588235294	0.372029338570443	-0.176470588235294	1.02914634565952	2	1
chr19_38256535_38256578_-	44	44	0.278	0.00631818	0.00631818	ENSG00000167641.11	chr19_38252890_38252974_-	10	166	-0.0206907787552949	0.320238344966406	0.0534376018246986	NA	3	1
chr19_38256535_38256578_-	44	44	0.278	0.00631818	0.00631818	ENSG00000167641.11	chr19_38252894_38252974_-	164	12	0.0136007808813358	0.20854081512365	-0.0637504282565273	NA	4	1
chr19_38315751_38315798_-	48	48	37.371	0.778563	0.778563	ENSG00000167645.17	chr19_38309224_38309643_-	2	9	-0.135046113306983	0.167444048051776	0.135046113306983	1.91466794620024	2	1
chr19_38647632_38647665_+	34	34	1.905	0.0560294	0.0560294	ENSG00000130402.12	chr19_38701002_38701121_+	6	8	-0.0384615384615384	1	0.0384615384615384	-0.222392421336448	2	1
chr19_38899573_38899665_-	93	93	59.818	0.643204	0.643204	ENSG00000068903.20	chr19_38880685_38880736_-	55	11	-0.0572916666666666	0.941432731407848	0.0572916666666667	-0.84799690655495	2	1
chr19_39435911_39435921_-	11	11	0.003	0.000272727	0.000272727	ENSG00000105193.9	chr19_39433522_39433761_-	1	72	-0.0181236673773987	0.999999999999991	0.0181236673773988	0.354664881299362	2	1
chr19_39435911_39435921_-	11	11	0.003	0.000272727	0.000272727	ENSG00000105193.9	chr19_39435607_39435708_-	73	5	0.0333515085423482	0.41445155226476	-0.0333515085423483	-0.69391894572587	2	1
chr19_39480831_39480858_+	28	28	23.557	0.841321	0.841321	ENSG00000105197.11	chr19_39481883_39482033_+	19	87	0.113461538461538	0.330746605392347	0.113461538461538	1.8924468588452	2	1
chr19_40348653_40348718_+	66	66	3.629	0.0549848	0.0549848	ENSG00000105223.20	chr19_40366419_40366510_+	41	0	0.315384615384615	0.0798934247776634	0.315384615384615	-3.20374666853905	2	1
chr19_40365828_40365902_+	75	75	46.512	0.62016	0.62016	ENSG00000105223.20	chr19_40366610_40366684_+	78	21	-0.109090909090909	0.017330169582052	0.228787878787879	NA	3	1
chr19_40530465_40530510_+	46	46	3.513	0.0763696	0.0763696	ENSG00000160460.16	chr19_40549189_40549413_+	18	13	0.0732600732600732	0.82792152668805	-0.0732600732600732	0.46948528330122	2	1
chr19_4124083_4124131_-	49	49	0.638	0.0130204	0.0130204	ENSG00000126934.14	chr19_4110509_4110655_-	57	5	0.14527027027027	0.634354772903687	0.14527027027027	-1.0084615787482	2	1
chr19_4124083_4124131_-	49	49	0.638	0.0130204	0.0130204	ENSG00000126934.14	chr19_4117419_4117629_-	62	7	-0.11890243902439	0.748129692883273	-0.11890243902439	1.17508670655809	2	1
chr19_42302542_42302555_-	14	14	3.279	0.234214	0.234214	ENSG00000079462.7	chr19_42302232_42302325_-	8	7	0.0265734265734266	1.84076818851117e-10	0.519230769230769	NA	4	1.04580249558463e-07
chr19_43527190_43527222_-	33	33	0.112	0.00339394	0.00339394	ENSG00000105755.8	chr19_43526201_43526349_-	16	22	0.0744047619047619	0.782218521782316	-0.0744047619047619	-0.540568381362703	2	1
chr19_44141548_44141572_+	25	25	0.102	0.00408	0.00408	ENSG00000263002.8	chr19_44142314_44142367_+	40	1	0.195	0.445443940614452	-0.195	-1.71989208080726	2	1
chr19_44165069_44165121_+	53	53	27.974	0.527811	0.527811	ENSG00000167380.16	chr19_44165757_44165807_+	129	23	-0.0719424460431655	0.389622884316107	0.0719424460431655	-1.83426279552112	2	1
chr19_44165128_44165141_+	14	14	0.112	0.008	0.008	ENSG00000167380.16	chr19_44172860_44172952_+	4	5	0.00115283267457181	0.999999999999998	-0.00115283267457189	-0.030743523431108	2	1
chr19_44905786_44905804_+	19	19	16.073	0.845947	0.845947	ENSG00000130203.10	chr19_44907760_44907956_+	16	1931	0.0602458136539287	0.697431694526887	0.0602458136539287	1.11277354761923	2	1
chr19_46601238_46601292_+	55	55	47.752	0.868218	0.868218	ENSG00000160014.17	chr19_46605827_46605857_+	45	0	0.205479452054795	0.390126834936585	0.205479452054795	-1.85626452253855	2	1
chr19_48249808_48249838_-	31	31	0.364	0.0117419	0.0117419	ENSG00000105483.18	chr19_48249523_48249633_-	8	22	-0.252380952380952	0.17096918336572	-0.252380952380952	-1.68182403997375	2	1
chr19_48617868_48617888_-	21	21	4.685	0.223095	0.223095	ENSG00000063177.13	chr19_48616079_48616202_-	175	1	0.0947523868397555	0.314803918866064	-0.0947523868397555	1.81920734414602	2	1
chr19_48617868_48617888_-	21	21	4.685	0.223095	0.223095	ENSG00000063177.13	chr19_48616726_48616824_-	176	0	0.137823022709475	0.336228177988966	-0.137823022709475	1.93979536579408	2	1
chr19_48617868_48617888_-	21	21	4.685	0.223095	0.223095	ENSG00000063177.13	chr19_48617316_48617423_-	176	1	0.0711563560428087	0.675095369210106	-0.0711563560428087	1.16218778713053	2	1
chr19_48836440_48836474_-	35	35	4.338	0.123943	0.123943	ENSG00000087076.9	chr19_48831668_48831759_-	3	0	0.111111111111111	0.0209477423212823	0.284900284900285	NA	4	1
chr19_48965803_48965833_+	31	31	30.747	0.991839	0.991839	ENSG00000087086.15	chr19_48966281_48966406_+	135	13	-0.00425270071982786	0.0176974661611401	-0.0628584120095103	NA	5	1
chr19_48965477_48965504_+	28	28	2.415	0.08625	0.08625	ENSG00000087086.15	chr19_48966284_48966406_+	10	300	-0.000455684666210987	0.946444115541105	0.0118478013214855	NA	4	1
chr19_48965372_48965376_+	5	5	4.181	0.8362	0.8362	ENSG00000087086.15	chr19_48966288_48966406_+	1	137	-0.017542008184707	0.974953896535041	0.0175420081847071	0.652879252773612	2	1
chr19_49085421_49085431_+	11	11	2.201	0.200091	0.200091	ENSG00000104852.15	chr19_49086405_49086561_+	55	1	0.10479429867185	0.388064037750469	-0.10479429867185	-1.69889755333269	2	1
chr19_49085421_49085431_+	11	11	2.201	0.200091	0.200091	ENSG00000104852.15	chr19_49101390_49101471_+	8	18	-0.0434272300469484	0.0250931197783389	-0.0908157276995305	NA	4	1
chr19_49114343_49114350_+	8	8	7.035	0.879375	0.879375	ENSG00000104863.12	chr19_49114849_49114967_+	13	0	0.121495327102804	0.252203898407464	0.121495327102804	-2.31577586790577	2	1
chr19_49114343_49114350_+	8	8	7.035	0.879375	0.879375	ENSG00000104863.12	chr19_49115260_49115331_+	12	1	0.109336609336609	0.131786666220764	-0.109336609336609	-2.50695998871988	2	1
chr19_49114343_49114350_+	8	8	7.035	0.879375	0.879375	ENSG00000104863.12	chr19_49117855_49118018_+	7	5	0.0237209302325582	0.976051602242911	0.0237209302325582	-0.307089585911729	2	1
chr19_49335400_49335479_+	80	80	29.975	0.374688	0.374688	ENSG00000104894.12	chr19_49339330_49339413_+	17	14	0.071969696969697	0.837323788017121	0.071969696969697	-0.472752997135131	2	1
chr19_49451840_49451863_-	24	24	0.218	0.00908333	0.00908333	ENSG00000104872.11	chr19_49447827_49447908_-	3	0	0.0410958904109589	7.0725884942392e-06	-0.501027397260274	NA	4	0.00246113284687643
chr19_49451762_49451789_-	28	28	0.096	0.00342857	0.00342857	ENSG00000104872.11	chr19_49447827_49448062_-	3	21	-0.0866666666666667	0.90552321527283	-0.0866666666666667	-0.534336427651188	2	1
chr19_49451762_49451789_-	28	28	0.096	0.00342857	0.00342857	ENSG00000104872.11	chr19_49449471_49449654_-	1	23	-0.350980392156863	0.08480638236769	-0.350980392156863	-2.88613203544172	2	1
chr19_49496425_49496448_+	24	24	0.241	0.0100417	0.0100417	ENSG00000142534.7	chr19_49497520_49497595_+	470	72	-0.0505865442574303	0.288688193810089	0.0505865442574303	-0.733980646263294	2	1
chr19_49497262_49497286_+	25	25	24.941	0.99764	0.99764	ENSG00000142534.7	chr19_49497917_49498046_+	81	2	0.101748807631161	3.32057815345856e-22	0.257551669316375	NA	4	5.1355605570271e-19
chr19_49677251_49677283_+	33	33	32.198	0.975697	0.975697	ENSG00000126457.21	chr19_49679872_49679925_+	8	80	0.0272108843537414	0.999999999999998	-0.0272108843537415	-0.159198594849254	2	1
chr19_49677229_49677244_+	16	16	15.796	0.98725	0.98725	ENSG00000126457.21	chr19_49680487_49680588_+	66	7	0.0465686274509804	0.914639227319569	-0.0465686274509804	0.273565073325963	2	1
chr19_49677229_49677244_+	16	16	15.796	0.98725	0.98725	ENSG00000126457.21	chr19_49680487_49680592_+	5	68	-0.0748440748440748	0.818727110201551	-0.0748440748440748	-0.443606651475615	2	1
chr19_49677229_49677244_+	16	16	15.796	0.98725	0.98725	ENSG00000126457.21	chr19_49684922_49685037_+	50	21	-0.0280701754385965	0.885770729473066	0.0280701754385965	-0.163498732282879	2	1
chr19_50511204_50511246_-	43	43	27.322	0.635395	0.635395	ENSG00000161677.12	chr19_50510286_50510445_-	7	25	-0.0989583333333333	0.108724504410262	0.239583333333333	NA	3	1
chr19_50511204_50511246_-	43	43	27.322	0.635395	0.635395	ENSG00000161677.12	chr19_50510286_50510448_-	25	7	0.0989583333333333	0.108724504410262	-0.239583333333333	NA	3	1
chr19_51905033_51905057_-	25	25	0.017	0.00068	0.00068	ENSG00000198093.11	chr19_51899798_51900294_-	1	34	-0.0783027121609799	0.128375788880039	0.237095363079615	NA	3	1
chr19_52690538_52690568_-	31	31	0.102	0.00329032	0.00329032	ENSG00000167766.18	chr19_52618936_52619062_-	60	150	-0.0414175490163332	0.0137753022584981	0.09960252513444	NA	3	1
