PolyA	size	covered	sum	mean	phastcons	Gene	Exon	Inclusion	Exclusion	dPI	pval	dPSI	logOddsRatio	nrow	FDR
chr21_29054277_29054360_+	84	84	59.952	0.713714	0.713714	ENSG00000156256.15	chr21_29053802_29053958_+	15	2	0.0304946321543832	0.168934638302714	-0.115128762431667	NA	3	1
chr21_31668646_31668698_+	53	53	33.786	0.637472	0.637472	ENSG00000142168.15	chr21_31667258_31667372_+	1	343	-0.286339642075447	0.159803345379635	-0.286339642075447	-2.39969695314436	2	1
chr21_32495669_32495692_+	24	24	4.155	0.173125	0.173125	ENSG00000166979.13	chr21_32457597_32457720_+	7	5	0	0.459412589247616	-0.142857142857143	NA	3	1
chr21_32495669_32495692_+	24	24	4.155	0.173125	0.173125	ENSG00000166979.13	chr21_32467696_32467848_+	12	0	0.235294117647059	0.170451024267202	-0.235294117647059	-2.75899190049621	2	1
chr21_33774747_33774771_+	25	25	24.972	0.99888	0.99888	ENSG00000205726.15	chr21_33718797_33718853_+	5	124	-0.0174870466321243	0.999999999999999	0.0174870466321244	-0.1087062594425	2	1
chr21_36072987_36073022_+	36	36	0.146	0.00405556	0.00405556	ENSG00000159228.13	chr21_36070950_36071057_+	150	7	0.110810810810811	0.214000363079735	0.110810810810811	0.877143252214467	2	1
chr21_37152022_37152025_+	4	4	3.788	0.947	0.947	ENSG00000182670.13	chr21_37148546_37148647_+	24	0	0.387096774193548	0.0758810575148262	0.387096774193548	-3.33703498727757	2	1
chr21_37165786_37165809_+	24	24	23.316	0.9715	0.9715	ENSG00000182670.13	chr21_37150820_37150884_+	95	20	-0.14729620661824	0.18280428788134	0.147296206618241	-2.27563444261343	2	1
chr21_37185712_37185737_+	26	26	25.512	0.981231	0.981231	ENSG00000182670.13	chr21_37182774_37182917_+	7	388	-0.107297830374753	0.570812593956185	-0.107297830374753	0.622632918687211	2	1
chr21_42775441_42775467_+	27	27	26.582	0.984519	0.984519	ENSG00000160191.18	chr21_42765381_42765494_+	14	1	0.340336134453782	0.0488761206410479	-0.340336134453782	-3.18586654531133	2	1
chr21_43756099_43756109_+	11	11	1.11	0.100909	0.100909	ENSG00000160209.19	chr21_43746079_43746125_+	31	19	-0.0537694013303769	0.691272400911456	-0.0537694013303769	0.322300355253481	2	1
chr21_43756099_43756109_+	11	11	1.11	0.100909	0.100909	ENSG00000160209.19	chr21_43748995_43749080_+	52	11	0.0560326320309145	0.683526629050663	-0.0560326320309146	-0.355179119423106	2	1
chr21_46350236_46350255_+	20	20	0.233	0.01165	0.01165	ENSG00000160299.17	chr21_46349012_46349186_+	33	15	-0.547945205479452	0.000321723937476954	-0.547945205479452	5.18442457113743	2	0.0378729533718371
chr21_46399678_46399683_+	6	6	3.374	0.562333	0.562333	ENSG00000160299.17	chr21_46398235_46398255_+	35	10	-0.170454545454545	0.333766060933634	-0.170454545454545	1	2	1
chr21_46399678_46399683_+	6	6	3.374	0.562333	0.562333	ENSG00000160299.17	chr21_46398238_46398255_+	10	35	0.170454545454545	0.333766060933634	-0.170454545454545	-1	2	1
chr22_20127156_20127215_+	60	60	37.368	0.6228	0.6228	ENSG00000099901.17	chr22_20126303_20126368_+	29	15	-0.0514400853383904	0.536591719119771	-0.0514400853383904	0.422367996008391	2	1
chr22_24041620_24041620_+	1	1	0.006	0.006	0.006	ENSG00000099991.18	chr22_24035444_24035520_+	5	2	-0.0297823596792669	0.66926084381571	0.0297823596792669	1.15285148808337	2	1
chr22_29300306_29300367_+	62	62	61.902	0.998419	0.998419	ENSG00000182944.17	chr22_29292137_29292169_+	29	115	-0.0324074074074074	0.771235337029453	-0.0324074074074074	0.18727856819258	2	1
chr22_29300306_29300367_+	62	62	61.902	0.998419	0.998419	ENSG00000182944.17	chr22_29292488_29292606_+	152	20	-0.0658985243581969	0.584455601934378	-0.0658985243581969	0.38558673210968	2	1
chr22_29300306_29300367_+	62	62	61.902	0.998419	0.998419	ENSG00000182944.17	chr22_29296239_29296368_+	271	16	-0.200222557825292	0.0952145014826851	0.200222557825292	1.21902049336669	2	1
chr22_29300512_29300536_+	25	25	24.03	0.9612	0.9612	ENSG00000182944.17	chr22_29297827_29297949_+	314	8	0.0408724025416452	0.917819394200203	-0.0408724025416453	0.237170476707727	2	1
chr22_29300306_29300367_+	62	62	61.902	0.998419	0.998419	ENSG00000182944.17	chr22_29298733_29298895_+	402	17	-0.0236742424242424	0.934415761294081	0.0236742424242424	0.136850868212503	2	1
chr22_35265352_35265353_+	2	2	2	1	1	ENSG00000100281.14	chr22_35263982_35264096_+	38	188	-0.0502914984944583	0.349737823623298	0.0502914984944584	-0.324148764962893	2	1
chr22_37967771_37967831_+	61	61	28.15	0.461475	0.461475	ENSG00000100142.16	chr22_37967099_37967170_+	103	27	-0.0803571428571429	0.276822767875578	-0.0803571428571429	-2.23831197642256	2	1
chr22_41172585_41172637_+	53	53	52.607	0.992585	0.992585	ENSG00000100393.14	chr22_41160642_41160722_+	14	8	-0.0172413793103448	1	0.0172413793103449	0.0995356735509144	2	1
chr22_41172585_41172637_+	53	53	52.607	0.992585	0.992585	ENSG00000100393.14	chr22_41170406_41170571_+	86	33	-0.081996284411417	0.328316398401313	0.081996284411417	0.474393887194906	2	1
chr22_46350400_46350400_+	1	1	0.755	0.755	0.755	ENSG00000100416.15	chr22_46343262_46343368_+	27	15	0.262558869701727	0.0133715540527776	0.262558869701727	-1.5980186535466	2	0.669028542175125
chr22_47174053_47174103_+	51	51	18.223	0.357314	0.357314	ENSG00000054611.14	chr22_47037071_47037198_+	9	1	0.00543478260869565	1	-0.00543478260869568	-0.070389327891398	2	1
chr22_50198689_50198724_+	36	36	23.215	0.644861	0.644861	ENSG00000170638.9	chr22_50197823_50198186_+	20	21	0.0105321507760532	1	0.0105321507760532	-0.0608552053868546	2	1
chr22_50444356_50444404_+	49	49	34.132	0.696571	0.696571	ENSG00000100239.16	chr22_50443866_50444117_+	76	88	0.184782608695652	0.00106774311726032	0.184782608695652	2.54338339696976	2	0.101751824483277
chr3_107773092_107773092_+	1	1	0.998	0.998	0.998	ENSG00000114439.19	chr3_107755598_107755682_+	10	297	-0.0422446406052963	0.9825829195925	0.0422446406052964	-0.368829069856391	2	1
chr3_107805861_107805881_+	21	21	20.983	0.99919	0.99919	ENSG00000114439.19	chr3_107801095_107801281_+	85	23	0.103204327923429	0.155550100763979	0.103204327923429	1.88582898008069	2	1
chr3_108648042_108648097_+	56	56	50.78	0.906786	0.906786	ENSG00000198919.13	chr3_108644164_108644781_+	30	8	-0.4	0.0703798835924226	0.4	3.41503749927884	2	1
chr3_113945561_113945566_+	6	6	1.834	0.305667	0.305667	ENSG00000178075.20	chr3_113939886_113939996_+	8	5	-0.0595238095238095	0.837945581381683	-0.0595238095238095	0.502500340529183	2	1
chr3_119517274_119517300_+	27	27	24.468	0.906222	0.906222	ENSG00000113845.10	chr3_119500695_119500860_+	7	5	0.0232371794871795	1	0.0232371794871795	-0.24031432933371	2	1
chr3_119517274_119517300_+	27	27	24.468	0.906222	0.906222	ENSG00000113845.10	chr3_119503532_119503620_+	11	8	0.0072639225181598	0.999999999999999	-0.00726392251815988	-0.0874628412503394	2	1
chr3_119517274_119517300_+	27	27	24.468	0.906222	0.906222	ENSG00000113845.10	chr3_119503954_119504021_+	15	5	-0.101315789473684	0.253466475049381	-0.101315789473684	1.19114148735201	2	1
chr3_119517274_119517300_+	27	27	24.468	0.906222	0.906222	ENSG00000113845.10	chr3_119513641_119513719_+	20	4	-0.0237691001697793	0.933768869116297	-0.0237691001697793	0.332575339086871	2	1
chr3_122718798_122718830_+	33	33	9.874	0.299212	0.299212	ENSG00000173193.15	chr3_122714262_122714433_+	1	32	-0.120341394025605	0.303271416484567	-0.120341394025605	1.91253715874966	2	1
chr3_129277532_129277548_+	17	17	15.483	0.910765	0.910765	ENSG00000181789.14	chr3_129274838_129274976_+	7	0	0.0608695652173913	0.447624858742213	-0.0608695652173913	-1.69632360966886	2	1
chr3_129277532_129277548_+	17	17	15.483	0.910765	0.910765	ENSG00000181789.14	chr3_129275194_129275292_+	7	0	0.0440251572327044	0.553978265079118	0.0440251572327044	-1.36678233067162	2	1
chr3_129520319_129520367_+	49	49	31.848	0.649959	0.649959	ENSG00000163913.12	chr3_129515488_129515599_+	136	104	0.0498458376156218	0.107932718184376	-0.0498458376156218	1.80206062238809	2	1
chr3_129520319_129520367_+	49	49	31.848	0.649959	0.649959	ENSG00000163913.12	chr3_129517469_129517594_+	260	71	0.0689113355780022	0.0593123362782229	0.0689113355780022	1.28765819280262	2	1
chr3_139350265_139350267_+	3	3	2.996	0.998667	0.998667	ENSG00000175110.11	chr3_139346881_139347044_+	7	32	0.147727272727273	0.657178018439851	0.147727272727273	-1.39231742277876	2	1
chr3_140976490_140976490_+	1	1	0.783	0.783	0.783	ENSG00000114120.14	chr3_140970927_140970993_+	20	198	-0.105508474576271	0.0209793602463891	0.105508474576271	0.894232372737571	2	0.93819674127763
chr3_141612809_141612809_+	1	1	0.065	0.065	0.065	ENSG00000155903.13	chr3_141607678_141607760_+	13	8	-0.0800777034319016	0.0143242179524515	0.19102093675804	NA	3	0.711957555032373
chr3_149960805_149960805_+	1	1	1	1	1	ENSG00000082996.19	chr3_149895473_149895570_+	5	24	0.0465872156013001	0.993973094522152	-0.0465872156013001	-0.291554445843844	2	1
chr3_149962126_149962164_+	39	39	16.025	0.410897	0.410897	ENSG00000082996.19	chr3_149960056_149960136_+	11	4	-0.00989217065166432	0.0812331526669142	0.0938115330520394	NA	3	1
chr3_151432882_151432882_+	1	1	0.947	0.947	0.947	ENSG00000144893.12	chr3_151416312_151416422_+	10	4	-0.316239316239316	0.0493402825850052	0.316239316239316	2.44360665147561	2	1
chr3_151432882_151432882_+	1	1	0.947	0.947	0.947	ENSG00000144893.12	chr3_151430299_151430380_+	14	3	-0.144444444444444	0.477757990710355	-0.144444444444444	1.21818017004953	2	1
chr3_15642207_15642258_+	52	52	0.711	0.0136731	0.0136731	ENSG00000169814.16	chr3_15635424_15635688_+	17	0	0.202380952380952	0.298711964801564	-0.202380952380952	2.19129865223488	2	1
chr3_170303545_170303570_+	26	26	20.615	0.792885	0.792885	ENSG00000163558.13	chr3_170297304_170297393_+	8	1	0.0173758865248227	0.163324047095457	0.0535460992907801	NA	4	1
chr3_179358954_179358977_+	24	24	23.978	0.999083	0.999083	ENSG00000171109.19	chr3_179348848_179348963_+	2	62	-0.604444444444444	0.000307606367096423	-0.604444444444444	-4.06111151430339	2	0.0367515134698972
chr3_180976217_180976235_+	19	19	18.995	0.999737	0.999737	ENSG00000114416.18	chr3_180962883_180963090_+	6	49	0.0266343825665859	0.999999999999998	-0.026634382566586	-0.29218075149331	2	1
chr3_184306396_184306420_+	25	25	24.902	0.99608	0.99608	ENSG00000175166.17	chr3_184304304_184304391_+	12	7	-0.00197005516154453	0.513404454789429	0.119385342789598	NA	4	1
chr3_184324290_184324312_+	23	23	22.982	0.999217	0.999217	ENSG00000114867.21	chr3_184323408_184323593_+	10	0	0.121951219512195	0.0625219161591318	-0.121951219512195	-3.361456459074	2	1
chr3_184368508_184368575_+	68	68	25.727	0.378338	0.378338	ENSG00000163882.9	chr3_184364966_184365049_+	65	79	0.00421445950643029	1	0.00421445950643029	-0.024395494375437	2	1
chr3_184368508_184368575_+	68	68	25.727	0.378338	0.378338	ENSG00000163882.9	chr3_184365133_184365226_+	136	29	0.0524026512013256	0.520521629075925	0.0524026512013256	-0.305430699356066	2	1
chr3_184368508_184368575_+	68	68	25.727	0.378338	0.378338	ENSG00000163882.9	chr3_184366717_184366800_+	184	11	-0.0568044476673918	0.776536328100208	0.0568044476673919	0.328187085359045	2	1
chr3_186788309_186788309_+	1	1	1	1	1	ENSG00000156976.17	chr3_186784429_186784477_+	8	28	0.00969148764335326	0.0916566740344675	-0.162816992408335	NA	3	1
chr3_190629714_190629714_+	1	1	0.003	0.003	0.003	ENSG00000196083.10	chr3_190627323_190627449_+	6	4	-0.242105263157895	0.215055395447901	-0.242105263157895	1.83007499855769	2	1
chr3_191392155_191392215_+	61	61	44.112	0.723148	0.723148	ENSG00000152492.15	chr3_191380159_191380274_+	17	6	0.246794871794872	0.261578357208598	-0.246794871794872	-1.50250034052918	2	1
chr3_191392155_191392215_+	61	61	44.112	0.723148	0.723148	ENSG00000152492.15	chr3_191389496_191389602_+	42	8	0.155555555555556	0.356758978203669	-0.155555555555556	-0.906890595608518	2	1
chr3_193635439_193635446_+	8	8	8	1	1	ENSG00000198836.10	chr3_193626092_193626202_+	5	40	-0.0700280112044818	0.999999999999999	-0.0700280112044818	-0.540568381362703	2	1
chr3_32773680_32773746_+	67	67	43.824	0.65409	0.65409	ENSG00000182973.18	chr3_32764455_32764490_+	9	18	-0.111486486486487	0.553479917133588	0.111486486486487	0.658963082164933	2	1
chr3_32773680_32773746_+	67	67	43.824	0.65409	0.65409	ENSG00000182973.18	chr3_32764682_32764809_+	10	24	-0.119496855345912	0.405834813143331	0.119496855345912	0.726981505593584	2	1
chr3_32773680_32773746_+	67	67	43.824	0.65409	0.65409	ENSG00000182973.18	chr3_32769887_32769962_+	43	24	0.0174757281553398	0.95720391083057	-0.0174757281553398	-0.104336659814736	2	1
chr3_35794098_35794117_+	20	20	19.281	0.96405	0.96405	ENSG00000172995.16	chr3_35792382_35792530_+	14	7	0.0974842767295598	0.374397267249724	-0.0974842767295598	0.843880798082718	2	1
chr3_37302296_37302300_+	5	5	4.951	0.9902	0.9902	ENSG00000144674.16	chr3_37281958_37282272_+	28	15	-0.105555555555556	0.357068068326837	0.105555555555556	-0.661414561159029	2	1
chr3_37366195_37366196_+	2	2	1.077	0.5385	0.5385	ENSG00000144674.16	chr3_37361243_37361305_+	4	8	0.12541993281075	0.226196976275592	0.12541993281075	-1.51937415909358	2	1
chr3_39524515_39524522_+	8	8	6.129	0.766125	0.766125	ENSG00000168314.17	chr3_39513383_39513606_+	14	13	0.144522144522145	0.399196174659238	-0.144522144522145	-0.843880798082718	2	1
chr3_40462206_40462235_+	30	30	28.697	0.956567	0.956567	ENSG00000188846.14	chr3_40457890_40457991_+	13	8	-0.0067549703891709	3.59140244334123e-31	0.372329737732656	NA	4	5.74974759249408e-28
chr3_41239825_41239881_+	57	57	56.989	0.999807	0.999807	ENSG00000168036.18	chr3_41239134_41239354_+	6	2	0.0268817204301075	1	-0.0268817204301076	-0.263034405833794	2	1
chr3_42637661_42637661_+	1	1	0.997	0.997	0.997	ENSG00000114857.18	chr3_42633561_42633735_+	7	119	-0.00657487991629809	0.910190098523848	0.00657487991629813	0.175064267701876	2	1
chr3_42635296_42635297_+	2	2	2	1	1	ENSG00000114857.18	chr3_42633580_42633735_+	2	1	0.000167574361122748	0.0054775120158638	-0.0380603267700042	NA	4	0.35077451800996
chr3_42636978_42636992_+	15	15	14.31	0.954	0.954	ENSG00000114857.18	chr3_42634617_42634700_+	143	2075	0.0193862765261288	0.478327110367138	0.0193862765261288	0.438656264297425	2	1
chr3_48444036_48444079_+	44	44	16.495	0.374886	0.374886	ENSG00000232112.3	chr3_48440403_48440458_+	17	17	-0.338510553564317	0.00112889360697818	0.338510553564317	2.1926450779424	2	0.10568369066887
chr3_48983586_48983642_+	57	57	48.222	0.846	0.846	ENSG00000177479.19	chr3_48974958_48975048_+	33	251	0.0496187086934418	0.53493396318879	-0.0496187086934418	0.9797411610162	2	1
chr3_49023262_49023310_+	49	49	28.431	0.580224	0.580224	ENSG00000178057.15	chr3_49022702_49022768_+	266	67	-0.0291970802919708	0.334480857261747	-0.0291970802919708	-2.01080675495658	2	1
chr3_49023262_49023310_+	49	49	28.431	0.580224	0.580224	ENSG00000178057.15	chr3_49022876_49022976_+	267	77	-0.0290909090909091	0.279517318807683	0.0290909090909091	-2.20609060900735	2	1
chr3_51389126_51389166_+	41	41	35.817	0.873585	0.873585	ENSG00000145050.19	chr3_51387737_51387878_+	12	2	0.0140921409214092	0.988574847092187	-0.0140921409214093	-0.418770218155174	2	1
chr3_53192626_53192676_+	51	51	3.379	0.0662549	0.0662549	ENSG00000163932.15	chr3_53187340_53187402_+	9	16	-0.0158730158730159	0.694251748036637	0.0873015873015873	NA	3	1
chr3_56571221_56571221_+	1	1	0.985	0.985	0.985	ENSG00000180376.17	chr3_56563652_56564125_+	9	213	0.122103386809269	0.593635442965234	0.122103386809269	0.974374192324506	2	1
chr3_56571221_56571221_+	1	1	0.985	0.985	0.985	ENSG00000180376.17	chr3_56566594_56566738_+	18	286	-0.0581232492997198	0.663594421648473	0.0581232492997199	-0.381137092660553	2	1
chr3_56571221_56571221_+	1	1	0.985	0.985	0.985	ENSG00000180376.17	chr3_56566594_56567053_+	46	258	0.212740384615385	0.00295152234125598	0.212740384615385	1.90465212341252	2	0.211747852930268
chr3_56617415_56617428_+	14	14	13.985	0.998929	0.998929	ENSG00000180376.17	chr3_56615922_56616053_+	5	4	-0.0364663585002568	0.842392600157537	0.0364663585002568	0.574978412148534	2	1
chr3_58395069_58395070_+	2	2	1.584	0.792	0.792	ENSG00000168297.16	chr3_58365874_58365924_+	57	0	0.358490566037736	0.0110801357597415	0.358490566037736	-4.06735526780176	2	0.595171210879008
chr3_58395069_58395070_+	2	2	1.584	0.792	0.792	ENSG00000168297.16	chr3_58369431_58369478_+	54	3	0.186054307743882	0.168412525517009	-0.186054307743882	-1.48342447425909	2	1
chr3_58395069_58395070_+	2	2	1.584	0.792	0.792	ENSG00000168297.16	chr3_58382514_58382700_+	57	0	0.339285714285714	0.0448534248623549	-0.339285714285714	-3.49790576645193	2	1
chr3_58395069_58395070_+	2	2	1.584	0.792	0.792	ENSG00000168297.16	chr3_58390582_58390659_+	57	0	0.28643216080402	0.042596596678933	0.28643216080402	-3.49049781671766	2	1
chr3_58395069_58395070_+	2	2	1.584	0.792	0.792	ENSG00000168297.16	chr3_58391773_58391847_+	66	0	0.237410071942446	0.206463109362904	-0.237410071942446	-2.48639866623757	2	1
chr3_62333633_62333663_+	31	31	21.455	0.692097	0.692097	ENSG00000114405.10	chr3_62319721_62319832_+	221	64	-0.0119047619047619	0.532120716551847	0.0317460317460317	NA	3	1
chr3_9371160_9371160_+	1	1	0.997	0.997	0.997	ENSG00000134077.16	chr3_9365016_9365320_+	62	21	-0.034396497811132	0.433713563308135	-0.0813008130081301	NA	4	1
chr3_9384759_9384820_+	62	62	10.408	0.167871	0.167871	ENSG00000134077.16	chr3_9383199_9383309_+	11	3	0.173076923076923	0.505177113577455	-0.173076923076923	-1.13750352374993	2	1
chr3_94043022_94043022_+	1	1	0.979	0.979	0.979	ENSG00000169379.16	chr3_94035331_94035436_+	15	3	0.0507246376811594	1.58217716958134e-05	-0.589371980676328	NA	4	0.00287843977742603
chr3_9431875_9431880_+	6	6	5.798	0.966333	0.966333	ENSG00000168137.18	chr3_9424467_9424539_+	6	119	-0.106115107913669	0.757677704077431	0.106115107913669	-0.987927167699425	2	1
chr3_9431875_9431880_+	6	6	5.798	0.966333	0.966333	ENSG00000168137.18	chr3_9429827_9430051_+	115	11	0.619737561509021	2.03828536190164e-16	-0.619737561509021	6.12302402647328	2	1.08774835989574e-13
chr3_9435868_9435868_+	1	1	1	1	1	ENSG00000168137.18	chr3_9433845_9433950_+	8	6	-0.11578947368421	0.516087094715362	0.115789473684211	-0.884522782580064	2	1
chr3_9435868_9435868_+	1	1	1	1	1	ENSG00000168137.18	chr3_9434277_9434485_+	3	13	-0.00312499999999999	1	0.00312500000000004	-0.0280143761695966	2	1
chr3_9447090_9447092_+	3	3	3	1	1	ENSG00000168137.18	chr3_9445657_9445740_+	103	16	-0.0803571428571429	0.513544881473006	-0.0803571428571429	-1.48342447425909	2	1
chr4_1004485_1004528_+	44	44	0.416	0.00945455	0.00945455	ENSG00000127415.13	chr4_1004012_1004112_+	152	37	-0.0116588940706196	0.999999999999998	0.0116588940706196	-0.54648835290652	2	1
chr4_108034468_108034497_+	30	30	2.047	0.0682333	0.0682333	ENSG00000138796.17	chr4_108033176_108033292_+	9	1	0.741258741258741	0.00113540737764239	0.741258741258741	5.75488750216347	2	0.10568369066887
chr4_112657316_112657321_+	6	6	5.87	0.978333	0.978333	ENSG00000174720.16	chr4_112650461_112650582_+	6	1	0.0412186379928315	0.943346292448425	-0.0412186379928315	-0.865070419913891	2	1
chr4_121816994_121817041_+	48	48	16.874	0.351542	0.351542	ENSG00000123737.13	chr4_121816369_121816447_+	6	20	-0.26530612244898	1.86685793491524e-08	0.578231292517007	NA	3	5.97758791232603e-06
chr4_122192252_122192265_+	14	14	13.923	0.9945	0.9945	ENSG00000138688.15	chr4_122177474_122177519_+	5	166	-0.0144757433489828	0.756128063905066	0.07179186228482	NA	3	1
chr4_122188147_122188147_+	1	1	0.009	0.009	0.009	ENSG00000138688.15	chr4_122186036_122186227_+	5	119	0.0370015948963317	0.999999999999998	-0.0370015948963318	-0.217187262205187	2	1
chr4_122316778_122316785_+	8	8	7.883	0.985375	0.985375	ENSG00000138688.15	chr4_122307949_122308160_+	104	14	-0.133333333333333	0.307509871750391	0.133333333333333	-2.10691520391651	2	1
chr4_128107153_128107175_+	23	23	22.909	0.996043	0.996043	ENSG00000138709.19	chr4_128074460_128074518_+	142	10	-0.0434083601286174	0.232598945627434	-0.127009646302251	NA	4	1
chr4_128091005_128091010_+	6	6	5.576	0.929333	0.929333	ENSG00000138709.19	chr4_128082165_128082305_+	17	2	0.0484604391321294	0.473707085949938	0.0484604391321294	-1.1051648429838	2	1
chr4_139370269_139370299_+	31	31	30.602	0.987161	0.987161	ENSG00000164134.13	chr4_139351505_139351611_+	46	6	0.134352373290426	0.344502228395855	0.134352373290426	0.872510264878084	2	1
