#exonID__	ExcitatoryNeurons	InhibitoryNeurons	Astrocytes	Oligodendrocytes	OPCs	VLMCs
chr11_118557738_118557890	0.272727	0.5	NA	NA	NA	NA
chr2_171360422_171360513	0.897059	0.952381	0.964286	1	0.789474	NA
chr5_53604724_53604895	0.135593	0.362319	0.255814	0.269841	0.204545	NA
chr1_90935408_90935530	NA	NA	NA	NA	NA	NA
chr2_159453613_159453801	0.772727	0.661972	0.631034	0.60199	0.75	NA
chr1_114464270_114464388	0.913043	0.897727	0.936709	0.808511	0.96	NA
chr5_61686883_61687070	NA	NA	NA	0.363636	NA	NA
chrX_77693824_77693937	0.567568	0.65	0.759804	0.696296	0.584416	0.769231
chr17_63775108_63775178	0.188235	0.408163	0.0363636	0.107143	0.285714	NA
chr4_948116_948615	0.6875	0.5	NA	NA	0.583333	NA
chr20_58898941_58898985	0.981481	0.94186	0.823529	0.842105	0.916667	NA
chr12_81215002_81215076	NA	NA	0.117647	NA	NA	NA
chr2_205093945_205094102	NA	NA	0.0833333	NA	NA	NA
chr7_64544306_64544432	0.941176	0.803279	0.917808	0.538462	0.307692	NA
chr9_93448369_93448489	0.103448	0.047619	0.4	0.2	NA	NA
chr11_129894359_129894438	NA	NA	0.666667	NA	NA	NA
chrX_80731088_80731211	NA	NA	NA	NA	NA	NA
chr19_39836894_39836973	0.0869565	0.0625	0.0512821	0.0714286	0	NA
chr6_131200870_131200910	0.9	NA	NA	NA	NA	NA
chr17_44212344_44212454	0.214286	0.230769	0.333333	0.421053	NA	NA
chr15_50628149_50628249	0.442308	0.516129	0.956044	0.921875	0.869565	NA
chr1_146987234_146987285	0.510204	0.62069	0.454545	0.56	0.583333	NA
chr15_48430671_48430802	NA	NA	NA	NA	NA	NA
chr1_15721329_15721388	0.2	0.35	1	NA	NA	NA
chr15_67661325_67661494	NA	NA	NA	NA	NA	NA
chr4_122336192_122336353	NA	NA	0.909091	NA	NA	NA
chr1_86730088_86730111	0.916667	NA	NA	NA	NA	NA
chr3_131168830_131168937	0.8125	NA	NA	NA	NA	NA
chr8_130118489_130118675	NA	NA	NA	NA	NA	NA
chr19_43486780_43486870	NA	0.764706	NA	NA	NA	NA
chr12_100253489_100253715	NA	NA	NA	NA	NA	NA
chr11_46630045_46630100	0.2	NA	NA	0.625	NA	NA
chr20_50928651_50928825	0.181818	NA	NA	NA	NA	NA
chr2_140269268_140269381	0.0909091	0.0454545	0.134615	NA	NA	NA
chr1_243304713_243304777	0.25	0.489362	0.611111	0.402174	0.727273	NA
chr2_126690255_126690311	NA	NA	NA	NA	0.875	NA
chr8_99507770_99507911	0.861111	0.95122	0.911765	0.6875	0.909091	NA
chr3_9449480_9449592	0.04	0.15625	0.128205	0.111111	0	NA
chr2_171457971_171458075	NA	NA	1	0.818182	NA	NA
chr13_20731841_20732121	NA	NA	0.705882	NA	NA	NA
chr19_17227840_17228005	NA	NA	NA	0.9	NA	NA
chr1_86728403_86728441	0.916667	NA	NA	NA	NA	NA
chr8_19457530_19457816	0.2	0.263158	0.546341	NA	0.354167	NA
chr11_93742703_93742898	0.695652	0.769231	NA	NA	NA	NA
chr1_21001199_21001312	NA	NA	NA	NA	0	NA
chr4_108750936_108751018	NA	NA	0.930556	NA	NA	NA
chr17_80052013_80052079	NA	NA	NA	NA	NA	NA
chr7_95287110_95287133	0.985075	1	0	0.275	0.243243	NA
chr22_25644592_25644665	0.676471	0.76087	NA	NA	NA	NA
chr1_171574927_171575128	1	NA	NA	NA	NA	NA
chr2_37081601_37081755	0.24	0.25	0.181818	0.266667	NA	NA
chr4_105190360_105190505	0.6	0.457143	0.62069	0.692308	0.727273	NA
chr1_58663450_58663522	0.0731707	0.0487805	0.0857143	0.146341	0.176471	NA
chr3_62231225_62231311	NA	NA	NA	NA	NA	NA
chr2_11661967_11662240	NA	NA	0.92	NA	NA	NA
chr3_15695188_15695214	0.8	0.6875	NA	0.95	NA	NA
chr12_88117033_88117145	0.730924	0.796209	0.813559	0.905882	0.941176	NA
chr6_126040795_126040845	0.0555556	NA	NA	NA	NA	NA
chrX_70497180_70497221	0.235294	0.1875	NA	NA	NA	NA
chr21_42686192_42686262	NA	0.769231	0.928571	NA	0.857143	NA
chr2_55080489_55080639	NA	NA	NA	NA	NA	NA
chr8_31064289_31064434	NA	NA	1	NA	NA	NA
chr14_23379031_23379123	NA	NA	0.970588	0.900901	0.971429	NA
chr15_65098990_65099101	0.0967742	0	NA	NA	NA	NA
chr2_171337453_171337502	0.8	NA	NA	NA	NA	NA
chr5_109804154_109804277	NA	NA	0.111111	0.179487	NA	NA
chr20_59881433_59881492	0.946565	0.894737	1	NA	1	NA
chr22_20717708_20717778	0.888889	NA	1	NA	NA	NA
chr11_65043025_65043164	NA	NA	0	NA	NA	NA
chr18_74123368_74123510	NA	NA	NA	NA	NA	NA
chr8_52149732_52149977	NA	NA	NA	0.854167	NA	NA
chrX_71136879_71137029	NA	NA	NA	NA	NA	NA
chr17_75278152_75278335	0.9	0.909091	0.928571	NA	NA	NA
chr7_64814918_64815044	0.336634	0.116667	0.26	0.037037	0.272727	NA
chr5_79656958_79657001	0.733333	NA	0.642857	NA	NA	NA
chr8_73030336_73030395	0.983871	0.913043	0.942857	0.891892	0.947368	NA
chr19_58498785_58498915	0.676471	0.878049	0.85	0.705882	0.818182	NA
chr8_103212919_103213085	0.947368	0.772727	0.874172	0.69697	0.853659	NA
chr2_99173414_99173502	0.324324	0.16	0.15625	0.169492	0.047619	NA
chr1_98662697_98662816	0.0588235	0.0384615	0.133333	NA	0.12	NA
chr1_210159421_210159477	0.954545	0.56	NA	NA	NA	NA
chr8_17348953_17349081	NA	NA	NA	NA	NA	NA
chrX_54470016_54470457	0.875	NA	NA	NA	NA	NA
chr11_130123612_130123779	NA	NA	NA	NA	NA	NA
chr4_153294305_153294485	1	0.897436	0.967742	0.909091	NA	NA
chr19_53090541_53090665	NA	NA	NA	NA	NA	NA
chr1_145393884_145393935	NA	NA	0.904762	NA	NA	NA
chr12_10609098_10609383	0.948718	0.833333	0.707317	0.428571	NA	NA
chr5_171957597_171957698	0.285714	0.76	0.0357143	0.25	NA	NA
chr8_140686632_140686694	0.95	NA	1	0.881579	NA	NA
chrX_123696021_123696154	0.964602	0.940171	0.900826	0.973333	0.958333	NA
chr17_60461810_60461915	NA	NA	NA	0.9375	NA	NA
chr11_533277_533358	0.659722	0.486486	0.517986	0.409639	0.384615	NA
chr2_218728025_218728067	NA	NA	NA	NA	NA	NA
chr5_132708903_132708978	0.1875	0.333333	0.2	NA	0.6	NA
chr4_113547644_113547716	NA	0.0666667	NA	NA	0	NA
chr17_78202703_78202751	NA	NA	NA	0.888889	NA	NA
chr19_23373742_23373837	0.92515	0.792453	0.927711	0.928571	0.817391	NA
chr1_155260537_155260659	NA	1	0.958333	0.9375	0.909091	NA
chr2_151468474_151468551	NA	NA	NA	NA	NA	NA
chr4_38878071_38878426	NA	NA	0.75	0.735294	NA	NA
chr17_1675928_1676054	NA	NA	NA	NA	NA	NA
chr6_39613189_39613318	NA	NA	NA	0.804124	NA	NA
chrX_107639295_107639478	NA	NA	NA	NA	NA	NA
chr15_50578639_50578664	NA	NA	NA	NA	NA	NA
chrX_45060609_45060764	NA	NA	NA	NA	NA	NA
chr7_67320103_67320336	0.785714	0.823529	0.681818	0.615385	NA	NA
chr6_166322857_166322886	NA	NA	0.757576	0.752212	0.827586	NA
chr15_32575571_32575668	NA	NA	NA	0.636364	NA	NA
chr8_132643624_132643686	0.25	0.0967742	0	NA	NA	NA
chr1_63553184_63553321	NA	NA	NA	NA	NA	NA
chr5_147671678_147671954	0.840909	0.898305	0.878788	0.911765	1	NA
chr8_50716510_50716569	NA	NA	NA	NA	NA	NA
chr15_63628677_63628815	NA	NA	NA	NA	NA	NA
chr18_23376827_23376941	0	NA	NA	NA	NA	NA
chr22_44119038_44119140	NA	NA	NA	NA	NA	NA
chr19_34431861_34431931	0.941176	1	NA	NA	NA	NA
chr6_116572858_116572985	0.34375	0.506667	0.0571429	0.243902	0.25	NA
chrX_40588986_40589116	0.857143	0.928571	0.916667	0.933333	0.933333	NA
chr15_48434594_48434713	NA	NA	NA	NA	NA	NA
chr17_60211013_60211118	NA	NA	NA	NA	NA	NA
chr2_137411609_137411872	NA	0.8	NA	NA	NA	NA
chr6_46722783_46722925	0.0588235	NA	NA	NA	NA	NA
chr12_119120250_119120276	0.960784	0.902439	NA	NA	NA	NA
chr20_28601657_28601756	0.368421	NA	NA	NA	NA	NA
chr10_98628160_98628261	NA	NA	NA	NA	NA	NA
chr10_20819424_20819516	NA	NA	0.136986	NA	0.047619	NA
chr21_42492758_42492863	NA	NA	NA	NA	NA	NA
chr17_59687001_59687021	0.02	0.0833333	0.48	0.52381	NA	NA
chr3_141902136_141902227	0.415094	0.258065	0	0.0377358	0.0816327	0
chr18_697240_697355	0.806452	0.806452	0.727273	0.816229	0.793388	NA
chr2_178535732_178535828	0.214286	0.0384615	0.259259	0.2	NA	NA
chr8_90036841_90036940	0.947368	0.890411	0.97479	0.948718	0.926829	NA
chrX_13715720_13715794	NA	0	0.259259	0.25	0.0952381	NA
chr4_39199478_39199593	0.918033	0.909091	1	NA	NA	NA
chr1_91266017_91266107	NA	NA	0.2	NA	NA	NA
chr15_84778183_84778312	NA	NA	NA	NA	NA	NA
chr7_76615490_76615663	NA	NA	NA	NA	NA	NA
chr10_98425541_98425720	NA	NA	NA	NA	NA	NA
chr1_186911248_186911389	NA	NA	NA	NA	NA	NA
chr4_168877723_168878394	NA	0.954545	0.894737	NA	NA	NA
chr8_17924713_17924780	0.896104	0.944	0.956522	1	0.968254	NA
chr1_247435970_247436140	0.75	NA	NA	NA	NA	NA
chr10_21557621_21557824	0.425	0.214286	0.192308	0.230769	0.25	NA
chr20_49859500_49859603	NA	0.1	0.05	0	NA	NA
chr15_87981226_87981360	0.264706	0.333333	0.642276	NA	0.642857	NA
chr9_121974884_121974979	NA	NA	NA	1	NA	NA
chr5_72900151_72900224	0.26087	0.142857	0	0.0222222	0.0625	NA
chr8_86542046_86542074	0.786667	0.945205	0.037594	0.0131579	0	NA
chr7_105108544_105108658	NA	NA	NA	NA	NA	NA
chr4_39126694_39126857	NA	NA	NA	NA	NA	NA
chr5_178131237_178131376	NA	NA	NA	NA	NA	NA
chr20_48649996_48650206	NA	NA	NA	0.923077	NA	NA
chr1_42448467_42448638	NA	NA	NA	NA	NA	NA
chr6_89708496_89708628	NA	NA	0.8	NA	NA	NA
chr22_20799093_20799276	0.916667	0.916667	NA	NA	NA	NA
chr9_98782467_98782573	NA	NA	NA	NA	NA	NA
chr16_90027636_90027722	0.882353	NA	NA	NA	NA	NA
chr8_143575622_143575702	0.90566	0.888889	0.942308	0.9	NA	NA
chr3_177098466_177098541	0.777778	0.740741	0.961538	0.8125	0.842105	NA
chr19_11399855_11399951	NA	NA	0.875	NA	NA	NA
chr13_20230698_20230813	NA	NA	0.0588235	NA	NA	NA
chr2_85560815_85560985	NA	NA	NA	NA	NA	NA
chr5_13922107_13922328	NA	NA	1	NA	NA	NA
chr6_158170470_158170538	1	1	0.870968	0.869565	NA	NA
chr1_64632599_64632743	NA	NA	0.9	NA	NA	NA
chr8_22003903_22004030	NA	NA	NA	NA	NA	NA
chr16_8635039_8635079	NA	NA	NA	NA	NA	NA
chr18_58710921_58710953	0.980392	0.9375	0.529412	0.7	NA	NA
chr7_100405013_100405093	0.8	0.785714	0.886364	0.903846	NA	NA
chr2_135390802_135390820	1	NA	1	NA	NA	NA
chr3_122404258_122404363	0.923077	0.875	0.974359	0.95	0.933333	NA
chr10_7365224_7365515	NA	NA	0.142857	NA	NA	NA
chr6_98926477_98927060	NA	NA	NA	NA	NA	NA
chr3_12506708_12506835	NA	NA	NA	NA	NA	NA
chr12_27633362_27633460	0.886218	0.869159	0.814815	0.881443	0.835821	0.962963
chr18_68701745_68701790	0.888889	0.6	0.680851	0.75	0.470588	NA
chr6_83063153_83063245	0.0416667	0.142857	NA	NA	NA	NA
chr10_60263126_60263149	0.0294118	0.166667	NA	0	NA	NA
chr6_10697324_10697486	NA	NA	0.914286	NA	1	NA
chr22_32377261_32377349	NA	NA	NA	NA	NA	NA
chr4_99928542_99928617	0	0.0405405	0.106061	0.178571	0.1	NA
chr2_201469953_201470052	0.897436	0.814815	1	1	0.9	NA
chr11_74940785_74940882	0.733333	0.4	0.586207	0.55	0.846154	NA
chr10_42614282_42614358	0.235294	0.615385	0.722222	NA	0.846154	NA
chr9_8500754_8501059	NA	0.133333	NA	0.2	NA	NA
chr7_156779655_156779732	0.1	0.0833333	0.1	NA	0	NA
chr10_20896958_20897029	0.818182	0.714286	0.385321	NA	0.310345	NA
chr2_217920195_217920236	NA	NA	0.909091	NA	NA	NA
chr3_52398032_52398162	0.918033	0.684211	0.68	NA	NA	NA
chr8_68640376_68640511	NA	NA	NA	NA	NA	NA
chr15_30836194_30836319	0.285714	NA	NA	NA	NA	NA
chr2_178695865_178696269	NA	NA	NA	NA	NA	NA
chr12_47743530_47743676	NA	NA	0.916667	0.95	NA	NA
chr11_76958979_76959031	NA	1	0.961538	0.896552	0.923077	NA
chr7_23684499_23684672	NA	NA	0.846154	0.6875	NA	NA
chr18_23368715_23368750	0.954545	NA	NA	NA	NA	NA
chr1_83956891_83956915	0.0140187	0.0181818	0.0333333	0.10604	0	NA
chr14_80840682_80840768	0.842105	0.923077	1	0.785714	NA	NA
chr9_124717783_124717827	0.0714286	0.1	NA	NA	0.0833333	NA
chr6_25426501_25426560	1	NA	1	NA	NA	NA
chr2_199939901_199939958	NA	NA	0.153846	NA	NA	NA
chr19_19104913_19104938	0.85	0.857143	NA	0.8	NA	NA
chr17_29098105_29098224	1	1	0.703704	1	NA	NA
chr1_112583972_112584126	0.918919	0.837209	0.956522	0.933333	1	NA
chr2_1917205_1917339	0.92	0.904762	NA	NA	NA	NA
chrX_24173607_24173723	NA	0	0.285714	NA	NA	NA
chr1_29166729_29166912	NA	0.473684	0.222222	0.0526316	NA	NA
chr3_48568499_48568534	NA	NA	NA	NA	NA	NA
chr7_65754527_65754661	NA	NA	NA	NA	NA	NA
chr8_104013442_104013621	0.833333	0.941176	NA	NA	NA	NA
chr11_93170111_93170221	0.666667	0.428571	NA	0.7	NA	NA
chr15_65912082_65912200	NA	NA	NA	NA	0.1	NA
chr12_69697647_69697813	NA	NA	NA	NA	0.117647	NA
chr12_21306882_21306988	NA	NA	NA	0.916473	NA	NA
chr1_42205762_42205863	NA	NA	NA	NA	NA	NA
chr1_219193082_219193251	0.901639	0.923077	0.987013	0.918919	0.857143	NA
chr3_56003099_56003134	0.214815	0.863636	NA	NA	NA	NA
chr8_117528651_117528809	1	1	0.75	0.935484	NA	NA
chr5_179844152_179844227	0.904762	0.736842	0.888889	0.764706	NA	NA
chr2_27449499_27449562	0.923077	NA	NA	NA	NA	NA
chr3_51496734_51496780	0	0	0.1	NA	NA	NA
chr11_31463172_31463305	0.1875	0.4	0.785714	0.772727	NA	NA
chr2_61204256_61204380	0.15	0.409091	0.666667	0.571429	NA	NA
chr8_27756719_27756770	0.741573	0.708333	0.820513	0.75	0.730769	NA
chr9_137012712_137012925	NA	NA	NA	0.7	NA	NA
chr10_32689053_32689163	0.142857	0	0.25	0.0909091	NA	NA
chr9_6433914_6434173	0.865385	0.941176	0.943396	0.979381	0.841772	NA
chr1_19894368_19894480	0.772	0.79878	0.837838	0.641026	0.75	NA
chr1_178821612_178821704	NA	NA	NA	NA	NA	NA
chr10_13663453_13663509	NA	NA	NA	NA	NA	NA
chr2_84688439_84688593	NA	NA	NA	NA	NA	NA
chr19_41292245_41292511	NA	NA	NA	NA	NA	NA
chr11_46508191_46508370	NA	NA	NA	NA	NA	NA
chr3_172511617_172511659	NA	NA	NA	NA	NA	NA
chr15_43048392_43048491	1	1	0.928571	NA	NA	NA
chr19_7623170_7623289	NA	NA	NA	NA	NA	NA
chr3_112995135_112995265	0.805556	0.740741	0.809524	0.724138	NA	NA
chr7_86947727_86947922	NA	0.967742	NA	0.566667	NA	NA
chr1_89020532_89020743	NA	NA	0.8125	NA	NA	NA
chr18_49281997_49282175	NA	1	0.882353	NA	NA	NA
chr8_30703093_30703240	NA	NA	0.958333	NA	NA	NA
chr3_121911574_121911666	NA	NA	NA	NA	NA	NA
chr1_202443087_202443127	NA	NA	0	NA	NA	NA
chr3_40528206_40528245	NA	NA	0.363636	0	NA	NA
chr6_43547316_43547453	0.25	NA	NA	NA	NA	NA
chr2_86038700_86038857	NA	NA	NA	NA	NA	NA
chr12_42351885_42352049	0.213115	0.144444	0	0.133333	0.111111	NA
chr6_109001288_109001488	1	0.75	NA	NA	NA	NA
chr6_41891794_41891875	NA	NA	NA	NA	NA	NA
chr12_81284241_81284303	0.898734	0.882353	0.454545	0.133333	NA	NA
chr6_89846562_89846644	0.755556	0.823529	0.958333	0.92	0.8	NA
chr7_94599697_94599723	0.030303	0.0833333	0.45614	0.258621	0.216216	NA
chr5_94643273_94643435	0.815139	0.790932	0.956522	0.967213	0.970588	NA
chr12_57802160_57802348	NA	NA	NA	NA	NA	NA
chr10_53811549_53811619	NA	NA	NA	NA	0.865672	NA
chr10_14920380_14920444	NA	NA	0.153846	NA	NA	NA
chr9_105714366_105714505	NA	NA	0	0	0.166667	NA
chr6_57194770_57194852	NA	NA	NA	NA	NA	NA
chr1_212442565_212442625	0.526316	0.68	0.72	0.801802	0.666667	NA
chr18_23430631_23430677	0.517857	NA	0.9375	NA	NA	NA
chr16_29569271_29569328	0.272727	NA	NA	NA	NA	NA
chr5_112259229_112259292	0.666667	NA	0.947368	NA	NA	NA
chr5_72326612_72326741	NA	NA	NA	NA	NA	NA
chr1_155771067_155771217	NA	NA	0.928571	NA	NA	NA
chr20_33387323_33387533	0.6	0.692308	NA	0.923077	NA	NA
chr19_13895372_13895546	NA	0.636364	NA	NA	NA	NA
chr10_72715111_72715226	NA	NA	NA	NA	NA	NA
chr1_159091569_159091671	NA	NA	0.15	NA	NA	NA
chr9_127808558_127808705	NA	NA	NA	NA	NA	NA
chr7_90305968_90306085	0.162162	0.142857	NA	NA	NA	NA
chr20_33395013_33395116	0.785714	NA	NA	0.916667	NA	NA
chr17_2303014_2303354	0.0909091	0.113846	0.184615	0.0763359	0.129032	NA
chr1_112600794_112600848	0.933333	0.974359	0.909091	0.896552	0.7	NA
chr2_178649248_178649331	NA	NA	NA	NA	NA	NA
chr1_28080332_28080451	0.0434783	0.0526316	0.0740741	0.137931	0.3	NA
chr3_98825315_98825366	0.8	NA	NA	1	NA	NA
chr13_67088360_67088465	NA	NA	NA	NA	NA	NA
chr2_159149142_159149272	NA	NA	0.714286	NA	0.666667	NA
chr9_32984631_32984857	0.814815	1	0.9375	0.888889	1	NA
chr12_116723067_116723223	NA	NA	0.692308	NA	NA	NA
chr19_43478047_43478132	0.944444	0.906977	0.941176	NA	NA	NA
chr11_7006871_7006918	NA	NA	NA	NA	NA	NA
chrX_154799745_154799893	0.2	0.0588235	NA	NA	NA	NA
chr7_155706860_155707068	0.909091	NA	NA	NA	NA	NA
chr3_183092409_183092545	0.56	0.344828	0.387097	0.5	NA	NA
chr12_96503886_96504029	NA	NA	0.769231	NA	NA	NA
chr2_109585721_109585838	NA	0.7	0.9	0.607143	0.894737	NA
chr7_28438729_28438784	NA	NA	NA	0.0769231	NA	NA
chr3_108219410_108219572	0.976744	0.974026	0.90625	0.902439	0.857143	NA
chr6_44135328_44135366	NA	NA	NA	NA	NA	NA
chr4_48857213_48857365	0.257426	0.418605	0.865741	0.946309	0.738095	1
chr19_45413963_45414034	0.833333	0.857143	0.75	1	0.857143	NA
chr18_72748263_72748309	0	NA	NA	NA	NA	NA
chr12_1112215_1112298	0	0.00327869	0.644444	0.419355	NA	NA
chr17_61026866_61026910	NA	NA	NA	NA	NA	NA
chr12_48089163_48089293	NA	NA	NA	NA	NA	NA
chrX_30695083_30695132	NA	0	0.0833333	0.0769231	NA	NA
chr2_99464922_99464985	0.905325	0.896552	0.908046	0.897059	0.976744	NA
chr11_85757625_85758114	0.851852	0.882353	0.75	0.808511	NA	NA
chr16_1786757_1786955	NA	NA	0.75	0.40625	NA	NA
chr17_79079489_79079637	NA	NA	NA	NA	NA	NA
chr1_62539752_62539892	NA	NA	0.923077	NA	NA	NA
chr4_169438083_169438259	0.936508	0.92	0.856574	0.870968	0.909091	NA
chr12_10612640_10612978	0.2	0.25	0.125	0.0666667	NA	NA
chr4_6876660_6876757	NA	NA	NA	NA	NA	NA
chr1_146962161_146962263	1	NA	NA	NA	NA	NA
chr20_18394675_18394858	NA	0	NA	NA	NA	NA
chr5_43508577_43508666	0.945946	NA	NA	NA	NA	NA
chr9_111564157_111564262	NA	NA	0.0952381	NA	NA	NA
chr4_168419302_168419397	NA	NA	NA	NA	NA	NA
chr17_31203102_31203131	0.210526	0.473684	0.0169492	0	0	NA
chr16_27823862_27823915	NA	NA	NA	NA	0.272727	NA
chr1_156744501_156744570	NA	0	0	NA	NA	NA
chr6_126008657_126008745	0.0671141	0.111888	0.142857	0.181818	NA	NA
chr9_137011634_137011749	NA	NA	NA	0.785714	NA	NA
chr3_129502711_129502882	NA	NA	NA	NA	NA	NA
chr19_10680346_10680443	0.727273	0.651515	0.586826	0.766667	0.672131	NA
chr11_101956262_101956943	0.565714	0.683333	0.625	0.941176	0.272727	NA
chr17_4062753_4062917	NA	NA	NA	NA	NA	NA
chr2_9475987_9476039	0.960784	0.926829	0.829268	0.96875	0.913043	NA
chr2_142881345_142881430	NA	NA	NA	NA	NA	NA
chr5_37157313_37157420	0.658385	0.731707	0.111111	0.129032	0.0714286	NA
chr5_71065125_71065222	NA	NA	NA	NA	NA	NA
chr19_57999808_57999896	NA	NA	1	NA	NA	NA
chr17_76086854_76086892	0.916667	NA	0.0408163	0.384615	0.1	NA
chr2_175121444_175121540	0.966667	0.857143	0.553191	0.75	0.916667	NA
chr1_19342752_19342864	0	0.0333333	0.321429	0.878049	0.7	NA
chr2_183083508_183083554	0.571429	NA	NA	NA	NA	NA
chr8_140555896_140556018	NA	NA	NA	NA	NA	NA
chr19_17618906_17618962	NA	NA	NA	NA	NA	NA
chr9_83349679_83349757	NA	NA	NA	NA	NA	NA
chr4_25388717_25388743	0.833333	0.866667	0.85	0.909091	NA	NA
chr8_31059153_31059265	NA	NA	1	NA	NA	NA
chr17_17884634_17884768	0.822034	0.782178	0.849206	0.847561	0.756757	NA
chr4_17886068_17886161	1	0.914894	1	0.8125	1	NA
chr2_201274889_201274953	NA	NA	NA	NA	NA	NA
chrX_35948314_35948452	NA	NA	0.888889	NA	NA	NA
chrX_31169443_31169601	NA	NA	NA	NA	NA	NA
chr2_169209453_169209641	NA	NA	NA	0.818182	NA	NA
chr12_110282604_110282621	0.75	NA	0.677419	0.6	NA	NA
chr15_42560782_42560870	NA	NA	NA	NA	NA	NA
chr11_113699962_113700168	NA	NA	NA	0.333333	NA	NA
chr13_40754019_40754092	1	0.909091	0.866667	0.923077	1	NA
chr9_89418363_89418437	0	NA	0	0.126582	NA	NA
chr14_39154211_39154294	0.944444	1	0.785714	0.8125	NA	NA
chr13_95609457_95609513	0.785714	0.902439	1	NA	1	NA
chr10_89593813_89593989	NA	NA	NA	NA	NA	NA
chr9_96645893_96646024	NA	NA	NA	NA	NA	NA
chr2_172496132_172496226	NA	NA	NA	NA	NA	NA
chr3_43512905_43513008	0.0444444	0.0540541	0.0666667	0.0454545	0.2	NA
chr1_19151643_19151859	NA	NA	NA	NA	NA	NA
chr3_94035331_94035436	0.888889	NA	0.967742	0.947368	NA	NA
chr17_67963333_67963506	0.97561	0.972973	0.592593	0.217391	0.666667	NA
chr10_20817600_20817692	NA	NA	0.307692	NA	0.0909091	NA
chr12_119770785_119770910	0.961538	0.5625	NA	NA	0.970588	NA
chrX_18899173_18899226	0	NA	NA	NA	NA	NA
chr10_20899378_20899450	0.714286	0.636364	0.229885	NA	0.166667	NA
chr1_210094322_210094593	0.777027	0.725191	0.867925	0.821429	0.758621	NA
chr12_124800124_124800242	NA	NA	NA	NA	NA	NA
chr1_89020126_89020211	NA	NA	0.09375	NA	NA	NA
chr3_167500153_167500299	NA	NA	0.936709	NA	NA	NA
chr3_134779738_134779881	0.608696	0.857143	NA	NA	NA	NA
chr3_167379638_167379792	0.815789	NA	NA	NA	NA	NA
chr3_121854687_121854823	0.162162	0.267857	0.382353	NA	NA	NA
chr12_27658816_27658848	0.484848	NA	NA	0.95	NA	NA
chr1_6234405_6234511	NA	NA	0	NA	NA	NA
chr2_233436316_233436441	NA	0.954545	0.769231	1	NA	NA
chr3_132484363_132484488	NA	NA	0.0833333	NA	NA	NA
chr19_41294338_41294460	NA	NA	NA	NA	NA	NA
chr10_125133512_125133612	NA	NA	NA	NA	NA	NA
chr2_27094477_27094611	NA	NA	NA	NA	NA	NA
chr10_84499875_84499959	NA	NA	NA	NA	NA	NA
chr1_41152599_41152741	NA	NA	NA	NA	NA	NA
chr16_30759178_30759247	0.939394	1	0.65	NA	NA	NA
chr12_118389927_118389946	0.588235	0.733333	0.675676	0.714286	NA	NA
chr10_118033982_118034041	NA	NA	NA	NA	NA	NA
chr5_141978303_141978830	NA	NA	NA	NA	NA	NA
chr8_119965232_119965410	NA	NA	NA	NA	NA	NA
chr1_197347340_197347479	NA	NA	0.947368	NA	NA	NA
chr3_131016990_131017049	0.464286	0.48	0.588235	0.428571	NA	NA
chr22_29282390_29282557	0.928571	1	0.909091	0.941176	0.882353	NA
chr1_53855001_53855051	NA	NA	0.666667	NA	NA	NA
chr6_165418353_165418551	NA	NA	NA	NA	NA	NA
chr1_108156701_108156885	NA	NA	NA	NA	NA	NA
chr3_186784962_186785101	0.907407	0.864865	0.616438	0.59375	0.358974	NA
chr4_76136186_76136412	0.964286	1	0.935484	1	NA	NA
chr17_75228998_75229131	0.153846	NA	0.0769231	NA	NA	NA
chr1_176175910_176176007	0.892857	0.9	0.913043	0.933333	NA	NA
chr4_82356537_82356683	0.557377	0.54	0.452055	0.485714	0.52	NA
chr11_72596593_72596648	1	NA	NA	NA	NA	NA
chr15_33816862_33816958	NA	0.833333	0.0306513	NA	NA	NA
chr1_227650956_227651076	0.857143	NA	0.583333	0.25	NA	NA
chr22_24225245_24225411	NA	NA	NA	NA	NA	1
chr17_47665057_47665158	NA	NA	NA	NA	NA	NA
chr2_171952881_171953001	NA	0.846154	0.947368	1	0.909091	NA
chr6_70023627_70023680	NA	NA	NA	NA	NA	NA
chr19_12609870_12609974	0	0	0.217391	0	NA	NA
chr10_34450317_34450448	NA	NA	0.875	NA	NA	NA
chr19_41276159_41276298	NA	NA	NA	NA	NA	NA
chr17_81913207_81913293	0.8	NA	0.1	0.1	NA	NA
chr9_74801898_74802175	NA	NA	NA	0.909091	NA	NA
chr8_85129175_85129379	0.952381	1	0.931034	0.833333	NA	NA
chr1_113895757_113896038	0.831579	0.94	0.987342	0.958904	0.975	NA
chr3_183636221_183636311	NA	NA	NA	NA	NA	NA
chr1_149783170_149783190	NA	NA	NA	NA	NA	NA
chr12_122551319_122551362	NA	NA	NA	NA	NA	NA
chr5_80427492_80427545	0.0607595	0.0634441	0.202778	0.192771	0.208092	0.181818
chr12_42199136_42199235	0.192982	0.2	0.216216	0.157895	0.176471	NA
chr7_156725435_156725525	NA	NA	NA	NA	NA	NA
chr5_37230662_37230718	0.0941176	0.217949	0.194444	1	0.866667	NA
chr1_77641384_77641446	0.935484	0.9	0.866667	0.76	0.846154	NA
chr8_103652624_103652710	0.0769231	0.155556	NA	NA	0.0555556	NA
chr1_147167767_147167933	NA	NA	0.722222	NA	0.909091	NA
chr15_75914110_75914205	0.918367	0.914286	0.96875	1	NA	NA
chr7_137689894_137690002	0.872727	0.777778	NA	NA	0.75	NA
